judgement_id,profile_id,user_interests,place_id,poi_name,district,verified_poi_tags,overlap_set,interest_coverage,weak_label,label_provenance,rule_version,source_name,source_url
P20::osm-node-4440038982,P20,adventure|culture|religion,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4440038982
P20::osm-node-4566489017,P20,adventure|culture|religion,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/4566489017
P20::osm-node-5299675266,P20,adventure|culture|religion,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,adventure|culture,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/5299675266
P20::wikidata-Q16308678,P20,adventure|culture|religion,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,culture|religion,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q16308678
P20::wikidata-Q19700397,P20,adventure|culture|religion,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,culture|religion,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19700397
P20::wikidata-Q25104534,P20,adventure|culture|religion,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q25104534
P20::wikidata-Q272153,P20,adventure|culture|religion,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,adventure|culture,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q272153
P20::wikidata-Q45690,P20,adventure|culture|religion,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,culture|religion,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q45690
P20::wikidata-Q65949703,P20,adventure|culture|religion,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,adventure|religion,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q65949703
P20::wikidata-Q3335386,P20,adventure|culture|religion,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,culture|religion,0.666667,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q3335386
P20::wikidata-Q18915186,P20,adventure|culture|religion,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q18915186
P20::osm-way-191390663,P20,adventure|culture|religion,osm-way-191390663,Sigiriya Museum,Matale,culture|history,culture,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/way/191390663
P20::osm-node-2714398529,P20,adventure|culture|religion,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,OpenStreetMap,https://www.openstreetmap.org/node/2714398529
P20::wikidata-Q1146327,P20,adventure|culture|religion,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q1146327
P20::wikidata-Q19710937,P20,adventure|culture|religion,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q19710937
P20::wikidata-Q23585049,P20,adventure|culture|religion,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q23585049
P20::wikidata-Q37551,P20,adventure|culture|religion,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37551
P20::wikidata-Q375975,P20,adventure|culture|religion,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q375975
P20::wikidata-Q37700,P20,adventure|culture|religion,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q37700
P20::wikidata-Q38350,P20,adventure|culture|religion,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,,0.000000,0,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q38350
P20::wikidata-Q5640438,P20,adventure|culture|religion,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q5640438
P20::wikidata-Q7796948,P20,adventure|culture|religion,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q7796948
P20::wikidata-Q97262496,P20,adventure|culture|religion,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,adventure,0.333333,1,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,Wikidata,https://www.wikidata.org/wiki/Q97262496
